Fri Jan 29 15:37:34 CST 2016
Timestamp, DB min, DB max, DB current, DB used, Core Threads, Active Threads, Queue Tasks, Completed Tasks, Sessions, NIO Read, NIO Written, Queued NIO events, Queues NIO writes
1454060002459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060007460,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060012463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060017461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060022462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060027463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060032462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060037458,5,200,5,0,17,0,0,0,0,0,0,0,0
1454059986292,5,200,5,0,17,0,0,101,1,35,2,0,0
1454059991297,5,200,5,0,17,0,0,101,1,35,2,0,0
1454059996297,5,200,5,0,17,0,0,101,1,35,2,0,0
1454060001292,5,200,5,0,17,0,0,101,1,35,2,0,0
1454060006297,5,200,5,0,17,0,0,101,1,35,2,0,0
1454060011296,5,200,5,0,17,0,0,101,1,35,2,0,0
1454060016297,5,200,5,0,17,0,0,101,1,35,2,0,0
1454060021296,5,200,4,1,17,0,0,102,1,35,2,0,0
1454060026296,5,200,4,1,17,0,0,102,1,35,2,0,0
1454060031294,5,200,4,0,17,0,0,102,1,35,2,0,0
1454060036295,5,200,5,0,17,0,0,102,1,35,2,0,0
1454060041295,5,200,5,0,17,0,0,102,1,35,2,0,0
1454060046296,5,200,5,0,17,0,0,102,1,35,2,0,0
1454060028934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060033934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060038932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060043929,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060048932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060053930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060058933,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060063930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060068929,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060073929,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060078929,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060083933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060088931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060042461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060047463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060052462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060057461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060062458,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060067462,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060072461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060077460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060082459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060087462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060092463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060097460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060102461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060051296,5,200,5,0,17,0,0,102,1,35,2,0,0
1454060056293,5,200,5,0,17,0,0,102,1,35,2,0,0
1454060061294,5,200,5,0,17,0,0,102,1,35,2,0,0
1454060066297,5,200,5,0,17,0,0,102,1,35,2,0,0
1454060071297,5,200,5,0,17,0,0,103,1,35,2,0,0
1454060076296,5,200,5,0,17,0,0,103,1,35,2,0,0
1454060081295,5,200,4,1,17,0,0,103,1,35,2,0,0
1454060086297,5,200,4,1,17,0,0,103,1,35,2,0,0
1454060091295,5,200,5,0,17,0,0,103,1,35,2,0,0
1454060096294,5,200,5,0,17,0,0,103,1,35,2,0,0
1454060101294,5,200,5,0,17,0,0,103,1,35,2,0,0
1454060106295,5,200,5,0,17,0,0,103,1,35,2,0,0
1454060111293,5,200,5,0,17,0,0,103,1,35,2,0,0
1454060093933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060098934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060103929,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060108932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060113933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060118932,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060123931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060128932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060133931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060138932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060143933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060148930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060153933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060107459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060112460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060117460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060122459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060127460,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060132459,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060137461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060142460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060147460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060152459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060157460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060162461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060167462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060116297,5,200,5,0,17,0,0,103,1,35,2,0,0
1454060121294,5,200,5,0,17,0,0,104,1,35,2,0,0
1454060126296,5,200,5,0,17,0,0,104,1,35,2,0,0
1454060131295,5,200,5,0,17,0,0,104,1,35,2,0,0
1454060136293,5,200,5,0,17,0,0,104,1,35,2,0,0
1454060141297,5,200,4,1,17,0,0,104,1,35,2,0,0
1454060146293,5,200,5,0,17,0,0,104,1,35,2,0,0
1454060151296,5,200,5,0,17,0,0,104,1,35,2,0,0
1454060156295,5,200,5,0,17,0,0,104,1,35,2,0,0
1454060161294,5,200,5,0,17,0,0,104,1,35,2,0,0
1454060166297,5,200,5,0,17,0,0,104,1,35,2,0,0
1454060171296,5,200,5,0,17,0,0,105,1,35,2,0,0
1454060176296,5,200,5,0,17,0,0,105,1,35,2,0,0
1454060158931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060163934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060168929,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060173930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060178929,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060183933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060188934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060193933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060198934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060203934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060208933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060213933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060218932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060172460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060177461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060182459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060187460,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060192461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060197463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060202459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060207462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060212463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060217462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060222461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060227459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060232460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060181294,5,200,5,0,17,0,0,105,1,35,2,0,0
1454060186295,5,200,5,0,17,0,0,105,1,35,2,0,0
1454060191293,5,200,5,0,17,0,0,105,1,35,2,0,0
1454060196294,5,200,5,0,17,0,0,105,1,35,2,0,0
1454060201293,5,200,4,1,17,0,0,105,1,35,2,0,0
1454060206297,5,200,5,0,17,0,0,105,1,35,2,0,0
1454060211296,5,200,5,0,17,0,0,105,1,35,2,0,0
1454060216292,5,200,5,0,17,0,0,105,1,35,2,0,0
1454060221294,5,200,5,0,17,0,0,106,1,35,2,0,0
1454060226293,5,200,5,0,17,0,0,106,1,35,2,0,0
1454060231296,5,200,5,0,17,0,0,106,1,35,2,0,0
1454060236293,5,200,5,0,17,0,0,106,1,35,2,0,0
1454060241297,5,200,5,0,17,0,0,106,1,35,2,0,0
1454060223933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060228932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060233930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060238930,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060243932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060248932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060253930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060258934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060263932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060268934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060273934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060278933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060283933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060237463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060242458,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060247464,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060252460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060257460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060262462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060267458,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060272460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060277463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060282459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060287463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060292463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060297463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060246293,5,200,5,0,17,0,0,106,1,35,2,0,0
1454060251295,5,200,5,0,17,0,0,106,1,35,2,0,0
1454060256294,5,200,5,0,17,0,0,106,1,35,2,0,0
1454060261296,5,200,4,1,17,0,0,106,1,35,2,0,0
1454060266294,5,200,5,0,17,0,0,106,1,35,2,0,0
1454060271297,5,200,5,0,17,0,0,107,1,35,2,0,0
1454060276297,5,200,5,0,17,0,0,107,1,35,2,0,0
1454060281293,5,200,5,0,17,0,0,107,1,35,2,0,0
1454060286297,5,200,5,0,17,0,0,107,1,35,2,0,0
1454060291292,5,200,5,0,17,0,0,107,1,35,2,0,0
1454060296295,5,200,5,0,17,0,0,107,1,35,2,0,0
1454060301295,5,200,5,0,17,0,0,107,1,35,2,0,0
1454060306296,5,200,5,0,17,0,0,107,1,35,2,0,0
1454060288931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060293930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060298932,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060303929,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060308931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060313933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060318934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060323933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060328934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060333934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060338934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060343933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060348933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060302462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060307460,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060312458,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060317459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060322461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060327462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060332460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060337462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060342461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060347461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060352460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060357462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060362459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060311296,5,200,5,0,17,0,0,107,1,35,2,0,0
1454060316297,5,200,5,0,17,0,0,107,1,35,2,0,0
1454060321293,5,200,4,1,17,0,0,108,1,35,2,0,0
1454060326295,5,200,5,0,17,0,0,108,1,35,2,0,0
1454060331297,5,200,5,0,17,0,0,108,1,35,2,0,0
1454060336297,5,200,5,0,17,0,0,108,1,35,2,0,0
1454060341293,5,200,5,0,17,0,0,108,1,35,2,0,0
1454060346296,5,200,5,0,17,0,0,108,1,35,2,0,0
1454060351295,5,200,5,0,17,0,0,108,1,35,2,0,0
1454060356295,5,200,5,0,17,0,0,108,1,35,2,0,0
1454060361296,5,200,5,0,17,0,0,108,1,35,2,0,0
1454060366293,5,200,5,0,17,0,0,108,1,35,2,0,0
1454060371294,5,200,5,0,17,0,0,109,1,35,2,0,0
1454060353932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060358932,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060363932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060368932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060373932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060378934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060383931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060388931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060393932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060398931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060403930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060408933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060413930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060367462,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060372463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060377461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060382462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060387459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060392459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060397463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060402461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060407459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060412462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060417462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060422463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060427463,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060376295,5,200,5,0,17,0,0,109,1,35,2,0,0
1454060381293,5,200,4,1,17,0,0,109,1,35,2,0,0
1454060386292,5,200,4,1,17,0,0,109,1,35,2,0,0
1454060391297,5,200,5,0,17,0,0,109,1,35,2,0,0
1454060396295,5,200,5,0,17,0,0,109,1,35,2,0,0
1454060401293,5,200,5,0,17,0,0,109,1,35,2,0,0
1454060406297,5,200,5,0,17,0,0,109,1,35,2,0,0
1454060411296,5,200,5,0,17,0,0,109,1,35,2,0,0
1454060416297,5,200,5,0,17,0,0,109,1,35,2,0,0
1454060421297,5,200,5,0,17,0,0,110,1,35,2,0,0
1454060426296,5,200,5,0,17,0,0,110,1,35,2,0,0
1454060431296,5,200,5,0,17,0,0,110,1,35,2,0,0
1454060436295,5,200,5,0,17,0,0,110,1,35,2,0,0
1454060418931,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060423933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060428933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060433933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060438932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060443931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060448934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060453933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060458934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060463932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060468931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060473934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060478932,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060432462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060437462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060442462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060447459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060452461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060457462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060462462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060467461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060472461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060477462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060482463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060487460,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060492461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060441296,5,200,4,1,17,0,0,110,1,35,2,0,0
1454060446296,5,200,5,0,17,0,0,110,1,35,2,0,0
1454060451294,5,200,5,0,17,0,0,110,1,35,2,0,0
1454060456295,5,200,5,0,17,0,0,110,1,35,2,0,0
1454060461294,5,200,5,0,17,0,0,110,1,35,2,0,0
1454060466294,5,200,5,0,17,0,0,110,1,35,2,0,0
1454060471296,5,200,5,0,17,0,0,111,1,35,2,0,0
1454060476296,5,200,5,0,17,0,0,111,1,35,2,0,0
1454060481294,5,200,5,0,17,0,0,111,1,35,2,0,0
1454060486296,5,200,5,0,17,0,0,111,1,35,2,0,0
1454060491298,5,200,5,0,17,0,0,111,1,35,2,0,0
1454060496294,5,200,5,0,17,0,0,111,1,35,2,0,0
1454060501294,5,200,4,1,17,0,0,111,1,35,2,0,0
1454060483932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060488934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060493932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060498931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060503933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060508931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060513933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060518930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060523934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060528929,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060533934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060538932,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060543932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060497460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060502459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060507461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060512459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060517463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060522463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060527458,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060532461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060537461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060542459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060547461,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060552461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060557461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060506293,5,200,5,0,17,0,0,111,1,35,2,0,0
1454060511293,5,200,5,0,17,0,0,111,1,35,2,0,0
1454060516294,5,200,5,0,17,0,0,111,1,35,2,0,0
1454060521296,5,200,5,0,17,0,0,112,1,35,2,0,0
1454060526297,5,200,5,0,17,0,0,112,1,35,2,0,0
1454060531297,5,200,5,0,17,0,0,112,1,35,2,0,0
1454060536296,5,200,5,0,17,0,0,112,1,35,2,0,0
1454060541295,5,200,5,0,17,0,0,112,1,35,2,0,0
1454060546296,5,200,5,0,17,0,0,112,1,35,2,0,0
1454060551296,5,200,5,0,17,0,0,112,1,35,2,0,0
1454060556297,5,200,5,0,17,0,0,112,1,35,2,0,0
1454060561296,5,200,4,1,17,0,0,112,1,35,2,0,0
1454060566293,5,200,5,0,17,0,0,112,1,35,2,0,0
1454060548932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060553933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060558930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060563933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060568931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060573932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060578934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060583934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060588934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060593933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060598933,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060603933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060608933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060562463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060567458,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060572461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060577462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060582462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060587462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060592462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060597463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060602461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060607461,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060612458,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060617458,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060622461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060571295,5,200,5,0,17,0,0,113,1,35,2,0,0
1454060576294,5,200,5,0,17,0,0,113,1,35,2,0,0
1454060581296,5,200,5,0,17,0,0,113,1,35,2,0,0
1454060586294,5,200,5,0,17,0,0,113,1,35,2,0,0
1454060591296,5,200,5,0,17,0,0,113,1,35,2,0,0
1454060596295,5,200,5,0,17,0,0,113,1,35,2,0,0
1454060601294,5,200,5,0,17,0,0,113,1,35,2,0,0
1454060606295,5,200,5,0,17,0,0,113,1,35,2,0,0
1454060611293,5,200,5,0,17,0,0,113,1,35,2,0,0
1454060616296,5,200,5,0,17,0,0,113,1,35,2,0,0
1454060621292,5,200,4,1,17,0,0,114,1,35,2,0,0
1454060626297,5,200,5,0,17,0,0,114,1,35,2,0,0
1454060631297,5,200,5,0,17,0,0,114,1,35,2,0,0
1454060613933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060618933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060623934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060628932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060633932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060638933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060643930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060648929,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060653933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060658932,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060663930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060668932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060673931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060627458,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060632460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060637464,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060642461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060647461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060652462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060657459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060662463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060667462,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060672463,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060677458,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060682460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060687463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060636293,5,200,5,0,17,0,0,114,1,35,2,0,0
1454060641296,5,200,5,0,17,0,0,114,1,35,2,0,0
1454060646292,5,200,5,0,17,0,0,114,1,35,2,0,0
1454060651296,5,200,5,0,17,0,0,114,1,35,2,0,0
1454060656295,5,200,5,0,17,0,0,114,1,35,2,0,0
1454060661293,5,200,5,0,17,0,0,114,1,35,2,0,0
1454060666297,5,200,5,0,17,0,0,114,1,35,2,0,0
1454060671297,5,200,5,0,17,0,0,115,1,35,2,0,0
1454060676297,5,200,5,0,17,0,0,115,1,35,2,0,0
1454060681297,5,200,4,1,17,0,0,115,1,35,2,0,0
1454060686295,5,200,5,0,17,0,0,115,1,35,2,0,0
1454060691296,5,200,5,0,17,0,0,115,1,35,2,0,0
1454060696296,5,200,5,0,17,0,0,115,1,35,2,0,0
1454060678932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060683931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060688930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060693933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060698933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060703934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060708932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060713934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060718932,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060723933,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060728933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060733931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060738929,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060692462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060697463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060702461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060707462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060712462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060717462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060722462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060727461,5,200,4,1,17,0,0,0,0,0,0,0,0
1454060732461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454060737461,5,200,5,0,17,0,0,0,0,0,0,0,0
